accident_id,date,time,weekday,city,area_type,vehicle_type,road_condition,light_condition,vehicles_involved,severity,latitude,longitude
252,2024-03-15,00:16,Friday,Chennai,Rural,Bike,Dry,Night,3,Serious,13.055702,80.277679
253,2024-05-05,15:35,Sunday,Delhi,Rural,Bus,Damaged,Day,4,Minor,28.700183,77.125777
254,2024-06-29,05:08,Saturday,Chennai,Urban,Car,Damaged,Night,1,Serious,13.116607,80.228133
255,2024-12-08,01:48,Sunday,Bangalore,Rural,Bike,Damaged,Night,2,Serious,12.928397,77.559703
256,2024-04-21,16:29,Sunday,Delhi,Urban,Bus,Damaged,Day,4,Minor,28.655673,77.105721
257,2024-07-29,00:01,Monday,Delhi,Highway,Truck,Dry,Night,4,Fatal,28.734717,77.143477
258,2024-02-24,03:33,Saturday,Mumbai,Urban,Bike,Damaged,Night,3,Serious,19.107521,72.854432
259,2024-07-22,02:23,Monday,Chennai,Rural,Bike,Damaged,Night,2,Serious,13.062697,80.303506
260,2024-02-11,20:54,Sunday,Bangalore,Urban,Bus,Wet,Night,4,Serious,12.97687,77.550211
261,2024-01-05,22:10,Friday,Bangalore,Rural,Bus,Damaged,Night,3,Serious,12.978186,77.630396
262,2024-02-18,16:58,Sunday,Bangalore,Urban,Bike,Damaged,Day,4,Minor,12.94871,77.637016
263,2024-12-16,08:57,Monday,Bangalore,Urban,Truck,Dry,Day,2,Minor,12.980304,77.619825
264,2024-12-30,12:59,Monday,Bangalore,Rural,Bike,Damaged,Day,2,Minor,12.97827,77.629544
265,2024-12-12,17:21,Thursday,Chennai,Highway,Bike,Damaged,Day,1,Serious,13.082779,80.318132
266,2024-01-28,03:27,Sunday,Mumbai,Urban,Truck,Damaged,Night,4,Serious,19.122892,72.860338
267,2024-11-20,08:50,Wednesday,Chennai,Rural,Bike,Wet,Day,4,Serious,13.075885,80.288669
268,2024-12-04,12:05,Wednesday,Delhi,Urban,Car,Dry,Day,3,Minor,28.669522,77.123668
269,2024-11-20,04:47,Wednesday,Chennai,Rural,Truck,Dry,Night,1,Serious,13.03322,80.251527
270,2024-07-03,08:06,Wednesday,Mumbai,Urban,Bike,Wet,Day,4,Serious,19.081699,72.878944
271,2024-02-22,00:05,Thursday,Delhi,Highway,Car,Damaged,Night,3,Fatal,28.740472,77.053734
272,2024-07-30,12:49,Tuesday,Bangalore,Highway,Bike,Damaged,Day,2,Serious,12.990132,77.56155
273,2024-05-17,09:17,Friday,Chennai,Urban,Car,Dry,Day,4,Minor,13.060296,80.250675
274,2024-02-09,11:16,Friday,Mumbai,Highway,Bus,Damaged,Day,2,Serious,19.071786,72.841249
275,2024-01-04,12:21,Thursday,Chennai,Rural,Bus,Wet,Day,4,Minor,13.114248,80.306651
276,2024-10-31,04:19,Thursday,Delhi,Highway,Bike,Wet,Night,3,Fatal,28.671864,77.092324
277,2024-06-12,09:47,Wednesday,Chennai,Highway,Bike,Wet,Day,4,Fatal,13.06073,80.299287
278,2024-07-05,03:59,Friday,Mumbai,Highway,Bike,Damaged,Night,1,Fatal,19.1213,72.873862
279,2024-12-28,06:28,Saturday,Delhi,Highway,Car,Wet,Day,4,Serious,28.668018,77.082783
280,2024-05-09,21:09,Thursday,Chennai,Rural,Car,Wet,Night,4,Serious,13.090924,80.274137
281,2024-12-20,13:34,Friday,Bangalore,Rural,Car,Dry,Day,2,Minor,12.98736,77.580101
282,2024-11-27,19:02,Wednesday,Chennai,Rural,Bus,Dry,Night,1,Minor,13.042561,80.2429
283,2024-09-22,17:37,Sunday,Mumbai,Rural,Truck,Wet,Day,4,Serious,19.103234,72.886559
284,2024-09-13,04:22,Friday,Bangalore,Rural,Car,Wet,Night,4,Serious,13.013655,77.553185
285,2024-03-13,11:19,Wednesday,Delhi,Rural,Bike,Damaged,Day,4,Minor,28.68893,77.062262
286,2024-12-22,14:20,Sunday,Bangalore,Rural,Car,Damaged,Day,1,Minor,12.923859,77.578908
287,2024-02-25,21:51,Sunday,Mumbai,Highway,Bike,Damaged,Night,2,Fatal,19.081191,72.860799
288,2024-08-06,14:14,Tuesday,Chennai,Highway,Bike,Dry,Day,4,Serious,13.072258,80.294439
289,2024-04-11,14:37,Thursday,Chennai,Rural,Car,Damaged,Day,2,Minor,13.053278,80.295933
290,2024-02-02,18:06,Friday,Mumbai,Rural,Truck,Dry,Day,4,Minor,19.037395,72.89477
291,2024-09-07,16:40,Saturday,Delhi,Highway,Bus,Damaged,Day,4,Serious,28.7128,77.087292
292,2024-08-22,19:11,Thursday,Delhi,Highway,Car,Damaged,Night,2,Fatal,28.685419,77.076357
293,2024-02-29,05:23,Thursday,Mumbai,Highway,Bus,Wet,Night,2,Fatal,19.083481,72.870004
294,2024-09-06,20:34,Friday,Mumbai,Highway,Bike,Wet,Night,3,Fatal,19.04003,72.859158
295,2024-08-18,19:03,Sunday,Delhi,Urban,Bus,Dry,Night,2,Minor,28.735622,77.148883
296,2024-09-15,20:31,Sunday,Chennai,Highway,Bus,Wet,Night,4,Fatal,13.08157,80.228967
297,2024-01-16,07:18,Tuesday,Bangalore,Rural,Bike,Damaged,Day,3,Minor,12.938421,77.590332
298,2024-09-10,17:32,Tuesday,Bangalore,Highway,Car,Wet,Day,3,Serious,12.975804,77.620279
299,2024-08-13,17:13,Tuesday,Chennai,Urban,Bike,Wet,Day,1,Serious,13.077673,80.255558
300,2024-02-14,14:55,Wednesday,Bangalore,Urban,Bike,Damaged,Day,3,Minor,13.007705,77.605626
301,2024-08-07,05:39,Wednesday,Mumbai,Urban,Bike,Dry,Night,3,Serious,19.079228,72.887386
302,2024-03-27,10:45,Wednesday,Delhi,Rural,Truck,Damaged,Day,1,Minor,28.667659,77.127509
303,2024-07-29,01:17,Monday,Mumbai,Highway,Bike,Dry,Night,2,Fatal,19.097139,72.910548
304,2024-12-12,12:31,Thursday,Mumbai,Highway,Truck,Damaged,Day,4,Serious,19.063517,72.835252
305,2024-02-17,12:32,Saturday,Delhi,Highway,Truck,Wet,Day,4,Fatal,28.686829,77.052747
306,2024-02-17,23:29,Saturday,Delhi,Urban,Bus,Dry,Night,4,Minor,28.736585,77.101971
307,2024-06-14,09:21,Friday,Mumbai,Highway,Bus,Wet,Day,1,Serious,19.030594,72.890318
308,2024-08-23,00:07,Friday,Mumbai,Rural,Bus,Dry,Night,4,Minor,19.046232,72.896559
309,2024-03-08,20:19,Friday,Mumbai,Rural,Car,Damaged,Night,3,Serious,19.051039,72.864884
310,2024-11-28,05:03,Thursday,Chennai,Highway,Truck,Damaged,Night,2,Fatal,13.075623,80.22982
311,2024-02-18,00:13,Sunday,Chennai,Urban,Bike,Damaged,Night,2,Serious,13.084644,80.265207
312,2024-01-05,22:21,Friday,Bangalore,Rural,Bike,Wet,Night,1,Fatal,12.944495,77.553533
313,2024-02-22,03:20,Thursday,Delhi,Rural,Bike,Wet,Night,2,Fatal,28.718258,77.120214
314,2024-02-05,16:36,Monday,Bangalore,Highway,Bike,Wet,Day,3,Fatal,12.993843,77.607408
315,2024-03-18,13:39,Monday,Chennai,Urban,Car,Dry,Day,2,Minor,13.107945,80.279657
316,2024-07-15,11:27,Monday,Delhi,Urban,Bike,Wet,Day,1,Serious,28.678917,77.1126
317,2024-11-07,09:49,Thursday,Bangalore,Highway,Truck,Dry,Day,2,Serious,12.996384,77.574154
318,2024-01-28,07:31,Sunday,Chennai,Urban,Bike,Wet,Day,1,Serious,13.085529,80.31847
319,2024-07-03,10:08,Wednesday,Chennai,Highway,Bus,Wet,Day,2,Serious,13.108973,80.316145
320,2024-02-07,00:37,Wednesday,Bangalore,Urban,Truck,Dry,Night,1,Serious,13.013858,77.639468
321,2024-07-22,16:18,Monday,Chennai,Rural,Bus,Dry,Day,2,Minor,13.060447,80.251691
322,2024-09-18,06:51,Wednesday,Mumbai,Highway,Truck,Wet,Day,1,Fatal,19.057017,72.871449
323,2024-05-02,01:15,Thursday,Bangalore,Rural,Car,Wet,Night,1,Serious,12.952529,77.618769
324,2024-03-30,03:00,Saturday,Mumbai,Highway,Car,Dry,Night,4,Serious,19.121302,72.880001
325,2024-05-12,05:23,Sunday,Mumbai,Highway,Truck,Damaged,Night,1,Fatal,19.103143,72.830636
326,2024-08-07,08:33,Wednesday,Bangalore,Rural,Car,Wet,Day,4,Minor,12.972678,77.550144
327,2024-10-17,05:23,Thursday,Mumbai,Rural,Car,Damaged,Night,1,Serious,19.04884,72.878582
328,2024-01-23,00:15,Tuesday,Bangalore,Rural,Truck,Wet,Night,2,Fatal,12.939496,77.640634
329,2024-01-19,17:51,Friday,Chennai,Urban,Truck,Dry,Day,4,Minor,13.124285,80.252694
330,2024-02-09,18:23,Friday,Bangalore,Highway,Car,Dry,Day,2,Minor,13.002034,77.642741
331,2024-07-24,02:56,Wednesday,Chennai,Rural,Truck,Wet,Night,1,Fatal,13.088009,80.221497
332,2024-04-12,09:36,Friday,Delhi,Highway,Bike,Wet,Day,3,Fatal,28.713269,77.101836
333,2024-04-10,23:57,Wednesday,Mumbai,Urban,Car,Wet,Night,1,Serious,19.0493,72.862342
334,2024-12-21,00:21,Saturday,Bangalore,Highway,Bus,Damaged,Night,3,Fatal,12.931995,77.597581
335,2024-05-01,13:31,Wednesday,Bangalore,Urban,Truck,Dry,Day,1,Minor,13.013727,77.634329
336,2024-09-23,13:44,Monday,Delhi,Rural,Car,Damaged,Day,1,Minor,28.704643,77.116222
337,2024-07-20,02:37,Saturday,Bangalore,Rural,Bike,Dry,Night,3,Serious,12.947699,77.576101
338,2024-07-20,22:53,Saturday,Delhi,Rural,Bus,Wet,Night,2,Serious,28.661569,77.072771
339,2024-10-26,03:09,Saturday,Bangalore,Urban,Bus,Wet,Night,3,Serious,12.962251,77.598192
340,2024-04-16,14:19,Tuesday,Chennai,Rural,Car,Dry,Day,2,Minor,13.11346,80.251121
341,2024-12-26,22:38,Thursday,Bangalore,Urban,Truck,Dry,Night,1,Serious,12.992716,77.64144
342,2024-07-21,16:03,Sunday,Delhi,Rural,Bike,Dry,Day,4,Minor,28.73956,77.108095
343,2024-10-08,07:06,Tuesday,Chennai,Urban,Bike,Dry,Day,1,Minor,13.038867,80.298796
344,2024-04-23,04:12,Tuesday,Chennai,Rural,Car,Damaged,Night,3,Serious,13.124443,80.228199
345,2024-02-03,06:57,Saturday,Chennai,Urban,Car,Wet,Day,1,Minor,13.03697,80.266799
346,2024-03-27,18:27,Wednesday,Chennai,Rural,Car,Wet,Day,4,Minor,13.049981,80.242172
347,2024-04-05,08:17,Friday,Chennai,Urban,Car,Damaged,Day,2,Minor,13.097428,80.270589
348,2024-10-08,15:03,Tuesday,Bangalore,Rural,Bus,Dry,Day,4,Minor,12.941546,77.633065
349,2024-09-26,07:40,Thursday,Bangalore,Rural,Truck,Wet,Day,4,Serious,12.956003,77.601165
350,2024-06-13,12:17,Thursday,Mumbai,Urban,Truck,Damaged,Day,2,Minor,19.02893,72.908769
351,2024-05-23,01:51,Thursday,Chennai,Highway,Truck,Damaged,Night,2,Fatal,13.130098,80.230713
352,2024-12-02,07:17,Monday,Bangalore,Urban,Bus,Wet,Day,2,Minor,12.93921,77.603852
353,2024-12-23,11:58,Monday,Bangalore,Highway,Truck,Damaged,Day,2,Serious,12.977911,77.563423
354,2024-09-09,17:19,Monday,Mumbai,Rural,Car,Dry,Day,1,Minor,19.049262,72.849581
355,2024-09-26,15:00,Thursday,Delhi,Highway,Bike,Dry,Day,3,Serious,28.725794,77.144378
356,2024-06-14,01:01,Friday,Mumbai,Highway,Bike,Dry,Night,3,Fatal,19.122056,72.865059
357,2024-12-05,12:37,Thursday,Bangalore,Rural,Truck,Wet,Day,2,Serious,13.019186,77.617835
358,2024-08-11,20:31,Sunday,Delhi,Urban,Truck,Dry,Night,2,Serious,28.691938,77.125899
359,2024-05-30,04:11,Thursday,Bangalore,Highway,Bus,Damaged,Night,1,Fatal,12.939808,77.576422
360,2024-11-09,07:40,Saturday,Bangalore,Rural,Bike,Wet,Day,1,Serious,12.9454,77.642838
361,2024-03-26,20:56,Tuesday,Bangalore,Highway,Truck,Wet,Night,1,Fatal,12.948121,77.569554
362,2024-02-04,11:16,Sunday,Bangalore,Highway,Car,Dry,Day,4,Minor,12.965422,77.586565
363,2024-03-26,13:31,Tuesday,Chennai,Rural,Bus,Dry,Day,4,Minor,13.111573,80.278506
364,2024-12-17,07:10,Tuesday,Chennai,Urban,Car,Wet,Day,1,Minor,13.064572,80.315866
365,2024-02-07,10:10,Wednesday,Chennai,Urban,Car,Damaged,Day,1,Minor,13.066495,80.319228
366,2024-09-04,22:01,Wednesday,Chennai,Highway,Bike,Damaged,Night,4,Fatal,13.04841,80.230826
367,2024-04-15,06:26,Monday,Delhi,Highway,Truck,Wet,Day,2,Fatal,28.663692,77.09179
368,2024-10-08,15:09,Tuesday,Bangalore,Rural,Car,Wet,Day,1,Minor,12.951055,77.610802
369,2024-11-03,15:12,Sunday,Bangalore,Urban,Bike,Dry,Day,3,Minor,13.019306,77.591957
370,2024-02-29,09:50,Thursday,Chennai,Rural,Bus,Damaged,Day,3,Minor,13.041814,80.275113
371,2024-04-04,11:56,Thursday,Chennai,Rural,Bike,Wet,Day,1,Serious,13.05903,80.267206
372,2024-04-25,08:36,Thursday,Bangalore,Urban,Car,Dry,Day,3,Minor,13.002418,77.585999
373,2024-10-28,07:35,Monday,Bangalore,Rural,Bus,Damaged,Day,4,Minor,12.978871,77.568164
374,2024-06-02,02:25,Sunday,Bangalore,Highway,Bike,Dry,Night,4,Fatal,12.938888,77.643037
375,2024-04-18,06:08,Thursday,Bangalore,Rural,Car,Damaged,Day,4,Minor,12.941792,77.626856
376,2024-03-16,19:16,Saturday,Delhi,Highway,Car,Dry,Night,4,Serious,28.709736,77.107705
377,2024-05-21,16:29,Tuesday,Bangalore,Highway,Bus,Dry,Day,4,Minor,12.936564,77.601259
378,2024-10-25,03:59,Friday,Bangalore,Highway,Car,Wet,Night,3,Fatal,13.009389,77.571014
379,2024-12-01,15:36,Sunday,Chennai,Urban,Bike,Wet,Day,4,Serious,13.047085,80.281566
380,2024-12-21,12:02,Saturday,Chennai,Rural,Bike,Dry,Day,4,Minor,13.124783,80.310403
381,2024-01-11,10:52,Thursday,Delhi,Rural,Truck,Wet,Day,1,Serious,28.75135,77.075296
382,2024-06-02,23:28,Sunday,Delhi,Rural,Bus,Damaged,Night,1,Serious,28.672894,77.073639
383,2024-07-27,23:31,Saturday,Delhi,Urban,Bike,Dry,Night,3,Serious,28.725057,77.092839
384,2024-09-25,18:01,Wednesday,Mumbai,Urban,Bike,Dry,Day,2,Minor,19.029307,72.832756
385,2024-07-03,22:12,Wednesday,Delhi,Rural,Bus,Damaged,Night,4,Serious,28.717641,77.064887
386,2024-01-16,07:23,Tuesday,Chennai,Highway,Bus,Dry,Day,4,Minor,13.091388,80.255676
387,2024-03-24,08:47,Sunday,Bangalore,Rural,Car,Wet,Day,1,Minor,12.937891,77.601826
388,2024-04-19,07:41,Friday,Mumbai,Highway,Bike,Wet,Day,4,Fatal,19.077328,72.914163
389,2024-12-15,00:30,Sunday,Mumbai,Highway,Bike,Damaged,Night,1,Fatal,19.048377,72.888534
390,2024-06-05,22:45,Wednesday,Delhi,Rural,Bus,Wet,Night,4,Serious,28.6793,77.09917
391,2024-12-12,16:52,Thursday,Chennai,Highway,Car,Dry,Day,3,Minor,13.088846,80.280077
392,2024-05-24,09:43,Friday,Bangalore,Rural,Car,Wet,Day,3,Minor,12.985659,77.630749
393,2024-05-13,20:45,Monday,Delhi,Urban,Bike,Damaged,Night,2,Serious,28.744069,77.133043
394,2024-11-03,12:42,Sunday,Delhi,Highway,Bike,Damaged,Day,1,Serious,28.71964,77.152247
395,2024-05-12,13:25,Sunday,Chennai,Highway,Car,Damaged,Day,2,Serious,13.067017,80.292037
396,2024-12-17,17:40,Tuesday,Chennai,Highway,Truck,Damaged,Day,3,Serious,13.117242,80.304764
397,2024-10-12,05:18,Saturday,Bangalore,Rural,Bike,Damaged,Night,3,Serious,12.994119,77.600503
398,2024-04-03,21:57,Wednesday,Delhi,Highway,Car,Dry,Night,3,Serious,28.676433,77.139643
399,2024-08-03,10:23,Saturday,Delhi,Highway,Truck,Wet,Day,1,Fatal,28.701154,77.139139
400,2024-10-25,18:39,Friday,Bangalore,Rural,Bike,Damaged,Day,1,Minor,13.00835,77.582767
401,2024-06-01,13:03,Saturday,Mumbai,Urban,Bike,Wet,Day,4,Serious,19.124719,72.916985
402,2024-08-22,04:20,Thursday,Mumbai,Urban,Bus,Wet,Night,2,Serious,19.057341,72.833501
403,2024-08-19,08:13,Monday,Mumbai,Highway,Bike,Wet,Day,1,Fatal,19.038941,72.871071
404,2024-08-07,12:27,Wednesday,Chennai,Rural,Car,Dry,Day,2,Minor,13.105766,80.315707
405,2024-06-13,16:12,Thursday,Bangalore,Highway,Car,Damaged,Day,2,Serious,12.944227,77.632299
406,2024-06-08,04:06,Saturday,Chennai,Highway,Truck,Dry,Night,1,Fatal,13.115084,80.25052
407,2024-05-28,14:46,Tuesday,Delhi,Rural,Bike,Wet,Day,4,Serious,28.690025,77.071343
408,2024-07-25,00:14,Thursday,Mumbai,Highway,Bike,Dry,Night,1,Fatal,19.084969,72.844598
409,2024-07-06,22:41,Saturday,Bangalore,Rural,Truck,Damaged,Night,1,Serious,12.980992,77.549396
410,2024-02-25,20:53,Sunday,Bangalore,Urban,Car,Wet,Night,4,Serious,12.959625,77.599328
411,2024-08-30,22:09,Friday,Mumbai,Highway,Car,Wet,Night,4,Fatal,19.092166,72.893948
412,2024-05-18,19:38,Saturday,Mumbai,Rural,Car,Damaged,Night,1,Serious,19.054271,72.906176
413,2024-09-11,06:38,Wednesday,Mumbai,Rural,Bike,Wet,Day,4,Serious,19.055535,72.831641
414,2024-09-11,06:44,Wednesday,Chennai,Rural,Bike,Dry,Day,1,Minor,13.099863,80.311388
415,2024-10-20,21:31,Sunday,Mumbai,Urban,Car,Damaged,Night,1,Serious,19.116478,72.892134
416,2024-08-21,09:16,Wednesday,Chennai,Urban,Car,Dry,Day,1,Minor,13.117925,80.256721
417,2024-12-12,10:27,Thursday,Bangalore,Urban,Car,Dry,Day,2,Minor,12.987936,77.561651
418,2024-07-02,14:39,Tuesday,Delhi,Highway,Car,Wet,Day,3,Serious,28.672387,77.092578
419,2024-08-21,08:53,Wednesday,Chennai,Highway,Bus,Wet,Day,2,Serious,13.044006,80.290317
420,2024-01-31,05:06,Wednesday,Chennai,Highway,Bus,Damaged,Night,4,Fatal,13.050826,80.258675
421,2024-07-02,19:01,Tuesday,Mumbai,Rural,Bus,Dry,Night,4,Minor,19.070069,72.834034
422,2024-12-01,10:00,Sunday,Mumbai,Highway,Truck,Damaged,Day,1,Serious,19.069285,72.900365
423,2024-09-03,11:42,Tuesday,Chennai,Urban,Car,Dry,Day,2,Minor,13.083257,80.267629
424,2024-09-10,05:04,Tuesday,Chennai,Rural,Bike,Wet,Night,3,Fatal,13.037735,80.242971
425,2024-11-25,12:25,Monday,Mumbai,Urban,Bus,Wet,Day,4,Minor,19.034802,72.877546
426,2024-06-10,03:31,Monday,Bangalore,Urban,Bus,Wet,Night,1,Serious,12.977313,77.544617
427,2024-02-16,19:39,Friday,Delhi,Highway,Bike,Damaged,Night,4,Fatal,28.749136,77.088834
428,2024-01-28,07:54,Sunday,Chennai,Rural,Bus,Damaged,Day,3,Minor,13.104291,80.232102
429,2024-12-03,07:00,Tuesday,Delhi,Rural,Truck,Damaged,Day,3,Minor,28.72431,77.057078
430,2024-03-25,15:08,Monday,Chennai,Urban,Truck,Damaged,Day,2,Minor,13.051454,80.313722
431,2024-07-20,06:29,Saturday,Mumbai,Highway,Truck,Dry,Day,4,Serious,19.03065,72.891024
432,2024-12-10,18:07,Tuesday,Chennai,Rural,Bike,Wet,Day,1,Serious,13.085736,80.225557
433,2024-08-09,18:30,Friday,Mumbai,Highway,Bike,Damaged,Day,2,Serious,19.036355,72.893452
434,2024-11-06,10:32,Wednesday,Chennai,Rural,Bike,Wet,Day,4,Serious,13.129059,80.317749
435,2024-08-19,04:08,Monday,Chennai,Highway,Truck,Damaged,Night,3,Fatal,13.103887,80.314251
436,2024-11-19,06:12,Tuesday,Mumbai,Highway,Truck,Damaged,Day,3,Serious,19.118119,72.840967
437,2024-12-29,20:11,Sunday,Delhi,Highway,Car,Wet,Night,4,Fatal,28.712381,77.146767
438,2024-12-29,13:43,Sunday,Delhi,Rural,Car,Damaged,Day,1,Minor,28.656627,77.067033
439,2024-12-09,01:12,Monday,Delhi,Urban,Truck,Damaged,Night,3,Serious,28.668743,77.058703
440,2024-05-31,06:48,Friday,Bangalore,Rural,Bus,Dry,Day,2,Minor,12.995841,77.600727
441,2024-05-01,16:50,Wednesday,Delhi,Highway,Car,Wet,Day,4,Serious,28.695757,77.131311
442,2024-12-16,10:35,Monday,Bangalore,Urban,Truck,Dry,Day,4,Minor,13.004598,77.635749
443,2024-12-26,22:41,Thursday,Delhi,Highway,Bike,Damaged,Night,2,Fatal,28.683518,77.070243
444,2024-12-15,02:11,Sunday,Mumbai,Highway,Car,Wet,Night,1,Fatal,19.068851,72.88336
445,2024-03-07,05:37,Thursday,Delhi,Urban,Truck,Wet,Night,2,Fatal,28.658094,77.145363
446,2024-11-01,01:49,Friday,Delhi,Rural,Truck,Dry,Night,3,Serious,28.70664,77.148199
447,2024-09-23,02:50,Monday,Mumbai,Rural,Bus,Dry,Night,3,Minor,19.04812,72.849035
448,2024-06-18,10:23,Tuesday,Delhi,Urban,Bus,Damaged,Day,1,Minor,28.665572,77.087101
449,2024-05-03,20:39,Friday,Mumbai,Urban,Truck,Wet,Night,1,Fatal,19.064588,72.881724
450,2024-05-24,00:58,Friday,Delhi,Highway,Bus,Wet,Night,1,Fatal,28.683743,77.117653
451,2024-06-13,16:05,Thursday,Bangalore,Urban,Car,Damaged,Day,1,Minor,12.942678,77.607551
452,2024-04-19,21:27,Friday,Bangalore,Urban,Bus,Damaged,Night,1,Serious,12.996289,77.559975
453,2024-08-23,22:21,Friday,Bangalore,Urban,Car,Dry,Night,2,Minor,13.001021,77.600408
454,2024-10-21,07:58,Monday,Delhi,Rural,Bus,Wet,Day,4,Minor,28.697403,77.054189
455,2024-12-10,03:34,Tuesday,Bangalore,Highway,Car,Damaged,Night,1,Fatal,12.991688,77.551859
456,2024-09-14,03:18,Saturday,Delhi,Highway,Car,Wet,Night,4,Fatal,28.692241,77.134712
457,2024-01-16,15:10,Tuesday,Mumbai,Urban,Bus,Damaged,Day,3,Minor,19.122013,72.842108
458,2024-12-12,23:41,Thursday,Delhi,Urban,Bike,Dry,Night,1,Serious,28.654603,77.112165
459,2024-10-02,17:05,Wednesday,Delhi,Urban,Truck,Dry,Day,4,Minor,28.744663,77.137646
460,2024-03-13,05:11,Wednesday,Mumbai,Highway,Truck,Dry,Night,1,Fatal,19.044136,72.907666
461,2024-01-28,17:29,Sunday,Bangalore,Rural,Car,Wet,Day,1,Minor,12.941342,77.60266
462,2024-06-18,11:08,Tuesday,Mumbai,Urban,Truck,Damaged,Day,1,Minor,19.116012,72.859479
463,2024-08-18,10:39,Sunday,Delhi,Highway,Bike,Damaged,Day,3,Serious,28.73487,77.148366
464,2024-03-27,00:20,Wednesday,Mumbai,Urban,Bus,Wet,Night,3,Serious,19.039431,72.900997
465,2024-09-02,14:28,Monday,Delhi,Rural,Bus,Damaged,Day,1,Minor,28.671677,77.113163
466,2024-05-23,04:57,Thursday,Mumbai,Rural,Car,Damaged,Night,1,Serious,19.115211,72.912659
467,2024-11-19,00:52,Tuesday,Chennai,Highway,Bike,Dry,Night,3,Fatal,13.087047,80.320573
468,2024-08-29,20:49,Thursday,Mumbai,Rural,Bus,Dry,Night,3,Minor,19.039388,72.877812
469,2024-02-16,12:23,Friday,Bangalore,Highway,Bike,Damaged,Day,2,Serious,12.997321,77.558637
470,2024-03-22,05:36,Friday,Mumbai,Highway,Bus,Wet,Night,1,Fatal,19.047882,72.876464
471,2024-02-02,08:23,Friday,Mumbai,Urban,Bike,Damaged,Day,3,Minor,19.064809,72.91949
472,2024-01-24,01:41,Wednesday,Delhi,Urban,Truck,Damaged,Night,3,Serious,28.711963,77.109516
473,2024-07-11,20:24,Thursday,Delhi,Highway,Car,Damaged,Night,3,Fatal,28.691733,77.143224
474,2024-09-21,12:22,Saturday,Delhi,Rural,Bus,Damaged,Day,1,Minor,28.704284,77.066397
475,2024-03-25,07:04,Monday,Delhi,Urban,Bike,Dry,Day,2,Minor,28.690322,77.12423
476,2024-03-01,21:14,Friday,Chennai,Rural,Car,Wet,Night,4,Serious,13.080602,80.279779
477,2024-11-27,13:01,Wednesday,Mumbai,Urban,Bike,Damaged,Day,2,Minor,19.039472,72.878964
478,2024-10-20,04:03,Sunday,Mumbai,Rural,Bike,Damaged,Night,4,Serious,19.085936,72.88406
479,2024-01-10,23:46,Wednesday,Delhi,Urban,Bike,Wet,Night,4,Fatal,28.74083,77.069557
480,2024-07-29,19:09,Monday,Mumbai,Highway,Truck,Dry,Night,3,Fatal,19.118235,72.887353
481,2024-02-05,07:24,Monday,Chennai,Urban,Car,Dry,Day,2,Minor,13.084971,80.311634
482,2024-12-16,13:52,Monday,Mumbai,Highway,Car,Dry,Day,4,Minor,19.116161,72.887681
483,2024-09-29,16:48,Sunday,Bangalore,Urban,Bus,Damaged,Day,2,Minor,13.011798,77.598529
484,2024-01-01,21:41,Monday,Chennai,Highway,Bus,Wet,Night,1,Fatal,13.102464,80.263596
485,2024-09-03,12:22,Tuesday,Bangalore,Rural,Bike,Wet,Day,4,Serious,12.998186,77.635609
486,2024-02-12,09:38,Monday,Chennai,Rural,Bike,Dry,Day,1,Minor,13.090499,80.232483
487,2024-01-04,12:41,Thursday,Mumbai,Highway,Truck,Wet,Day,3,Fatal,19.036658,72.870307
488,2024-10-26,08:16,Saturday,Chennai,Highway,Truck,Damaged,Day,3,Serious,13.13188,80.260445
489,2024-04-14,13:35,Sunday,Chennai,Urban,Truck,Damaged,Day,4,Minor,13.058078,80.251365
490,2024-06-25,22:25,Tuesday,Mumbai,Highway,Car,Damaged,Night,2,Fatal,19.070659,72.897631
491,2024-03-23,03:13,Saturday,Chennai,Rural,Car,Dry,Night,4,Minor,13.129157,80.221229
492,2024-02-16,04:30,Friday,Chennai,Urban,Car,Wet,Night,2,Serious,13.069784,80.281603
493,2024-07-15,12:39,Monday,Delhi,Highway,Car,Dry,Day,4,Minor,28.697997,77.072671
494,2024-12-02,16:18,Monday,Mumbai,Urban,Bike,Damaged,Day,2,Minor,19.093402,72.863674
495,2024-12-01,00:10,Sunday,Bangalore,Rural,Bus,Wet,Night,4,Serious,12.962145,77.564631
496,2024-01-08,23:45,Monday,Bangalore,Urban,Truck,Damaged,Night,3,Serious,12.956348,77.626151
497,2024-04-25,19:12,Thursday,Chennai,Rural,Car,Wet,Night,2,Serious,13.073413,80.231346
498,2024-02-07,16:18,Wednesday,Delhi,Urban,Truck,Damaged,Day,3,Minor,28.723519,77.149106
499,2024-10-15,15:49,Tuesday,Mumbai,Rural,Bus,Damaged,Day,4,Minor,19.115652,72.913902
500,2024-09-03,03:16,Tuesday,Bangalore,Rural,Bike,Damaged,Night,2,Serious,13.001616,77.585843
501,2024-06-29,16:34,Saturday,Bangalore,Highway,Truck,Dry,Day,3,Serious,12.930901,77.61197
502,2024-06-24,02:35,Monday,Mumbai,Rural,Truck,Wet,Night,2,Fatal,19.115432,72.854608
503,2024-12-15,06:31,Sunday,Mumbai,Urban,Bike,Wet,Day,2,Serious,19.048921,72.911194
504,2024-11-12,11:09,Tuesday,Bangalore,Urban,Car,Damaged,Day,4,Minor,12.982983,77.621024
505,2024-10-04,01:54,Friday,Chennai,Rural,Truck,Wet,Night,3,Fatal,13.081781,80.319139
