accident_id,date,time,city,area_type,vehicle_type,road_condition,light_condition,vehicles_involved,severity,latitude,longitude
278,2024-05-27,11:31,Mumbai,Rural,Truck,Damaged,Day,4,Minor,19.063171,72.839896
279,2024-08-24,21:48,Bangalore,Rural,Bike,Wet,Night,3,Fatal,12.943636,77.59739
280,2024-03-01,23:19,Delhi,Urban,Bus,Wet,Night,2,Serious,28.663055,77.113373
281,2024-05-04,18:15,Bangalore,Highway,Truck,Damaged,Day,3,Serious,12.935449,77.620229
282,2024-12-05,02:59,Delhi,Highway,Truck,Wet,Night,4,Fatal,28.74719,77.089058
283,2024-04-29,21:52,Delhi,Urban,Bus,Damaged,Night,3,Serious,28.655136,77.147719
284,2024-05-05,04:44,Delhi,Rural,Bike,Damaged,Night,1,Serious,28.662039,77.150817
285,2024-09-16,20:08,Mumbai,Highway,Truck,Wet,Night,4,Fatal,19.110339,72.83022
286,2024-05-29,09:34,Chennai,Highway,Truck,Damaged,Day,3,Serious,13.037087,80.23479
287,2024-08-09,11:51,Delhi,Rural,Bus,Dry,Day,1,Minor,28.666296,77.086171
288,2024-12-13,12:59,Delhi,Rural,Truck,Damaged,Day,1,Minor,28.751,77.080769
289,2024-11-20,18:56,Delhi,Urban,Bus,Wet,Day,3,Minor,28.695838,77.105042
290,2024-05-27,17:42,Chennai,Rural,Bike,Wet,Day,2,Serious,13.068209,80.301259
291,2024-03-14,12:55,Bangalore,Rural,Car,Damaged,Day,3,Minor,12.992082,77.611232
292,2024-03-10,10:54,Mumbai,Rural,Bike,Damaged,Day,4,Minor,19.064619,72.911363
293,2024-08-10,11:30,Bangalore,Highway,Bike,Dry,Day,3,Serious,13.019405,77.628965
294,2024-01-03,19:43,Delhi,Rural,Car,Dry,Night,4,Minor,28.749234,77.149522
295,2024-03-10,16:44,Delhi,Rural,Bus,Dry,Day,2,Minor,28.678612,77.134421
296,2024-07-03,23:58,Chennai,Highway,Bus,Damaged,Night,2,Fatal,13.116934,80.232788
297,2024-01-25,15:15,Bangalore,Urban,Bike,Dry,Day,4,Minor,13.01725,77.604124
298,2024-03-22,00:16,Mumbai,Rural,Truck,Wet,Night,4,Serious,19.083343,72.862687
299,2024-11-06,12:34,Bangalore,Urban,Truck,Wet,Day,2,Minor,13.005593,77.622716
300,2024-07-08,11:29,Mumbai,Rural,Bike,Damaged,Day,2,Minor,19.077187,72.926736
301,2024-12-04,22:34,Chennai,Rural,Car,Dry,Night,3,Minor,13.127565,80.264307
302,2024-12-31,12:39,Mumbai,Rural,Car,Dry,Day,1,Minor,19.039106,72.906243
303,2024-09-30,03:22,Delhi,Urban,Bus,Wet,Night,1,Serious,28.713527,77.131294
304,2024-08-16,10:47,Delhi,Rural,Truck,Damaged,Day,3,Minor,28.696242,77.113437
305,2024-09-16,00:28,Chennai,Urban,Truck,Damaged,Night,3,Serious,13.059488,80.273124
306,2024-10-27,23:32,Bangalore,Rural,Bike,Dry,Night,3,Serious,12.92913,77.544721
307,2024-07-28,03:27,Delhi,Highway,Bus,Dry,Night,3,Serious,28.680451,77.072671
308,2024-01-20,21:01,Delhi,Highway,Truck,Damaged,Night,4,Fatal,28.752699,77.071504
309,2024-02-25,09:27,Bangalore,Urban,Car,Dry,Day,4,Minor,12.995997,77.635031
310,2024-11-06,11:37,Bangalore,Highway,Bike,Wet,Day,4,Fatal,13.006176,77.637748
311,2024-11-26,08:53,Mumbai,Urban,Bus,Dry,Day,1,Minor,19.026888,72.843303
312,2024-05-24,08:02,Bangalore,Urban,Bike,Dry,Day,2,Minor,12.962833,77.570654
313,2024-04-07,04:14,Mumbai,Rural,Bus,Damaged,Night,2,Serious,19.073583,72.862438
314,2024-09-11,05:30,Delhi,Highway,Truck,Dry,Night,3,Serious,28.72833,77.141203
315,2024-01-21,02:37,Chennai,Rural,Bike,Dry,Night,3,Serious,13.08694,80.319512
316,2024-03-22,12:49,Delhi,Urban,Bus,Damaged,Day,4,Minor,28.689288,77.076171
317,2024-09-21,07:29,Chennai,Rural,Bike,Wet,Day,3,Serious,13.132025,80.311278
318,2024-02-14,01:18,Chennai,Highway,Bike,Wet,Night,3,Fatal,13.093079,80.262023
319,2024-09-28,20:36,Bangalore,Rural,Car,Damaged,Night,3,Serious,12.94519,77.629655
320,2024-01-06,04:17,Mumbai,Highway,Car,Wet,Night,3,Fatal,19.03796,72.837353
321,2024-03-15,05:25,Chennai,Urban,Truck,Damaged,Night,1,Serious,13.100546,80.241856
322,2024-08-06,11:41,Chennai,Rural,Bike,Damaged,Day,3,Minor,13.073649,80.315302
323,2024-02-03,11:37,Chennai,Urban,Truck,Damaged,Day,3,Minor,13.074589,80.270676
324,2024-09-02,08:21,Chennai,Urban,Truck,Wet,Day,2,Minor,13.114762,80.314285
325,2024-12-18,02:24,Mumbai,Rural,Bike,Dry,Night,4,Serious,19.029385,72.900882
326,2024-10-28,15:39,Chennai,Highway,Truck,Wet,Day,2,Serious,13.125085,80.29939
327,2024-03-31,06:21,Mumbai,Urban,Truck,Dry,Day,4,Minor,19.105595,72.886785
328,2024-08-14,05:41,Bangalore,Rural,Bus,Dry,Night,3,Minor,13.00931,77.573625
329,2024-03-14,12:13,Chennai,Highway,Bike,Dry,Day,4,Serious,13.059611,80.274192
330,2024-11-24,12:45,Delhi,Urban,Bike,Damaged,Day,1,Minor,28.693471,77.084989
331,2024-10-19,13:06,Delhi,Rural,Car,Dry,Day,3,Minor,28.663032,77.122127
332,2024-11-11,17:03,Chennai,Highway,Bus,Wet,Day,2,Serious,13.070002,80.317662
333,2024-04-21,11:58,Chennai,Rural,Bus,Wet,Day,1,Minor,13.115683,80.275813
334,2024-07-26,11:15,Delhi,Rural,Bike,Damaged,Day,1,Minor,28.695854,77.064895
335,2024-05-07,09:21,Bangalore,Highway,Bike,Wet,Day,3,Fatal,12.98683,77.612208
336,2024-11-05,15:29,Chennai,Highway,Bike,Dry,Day,4,Serious,13.103437,80.2268
337,2024-12-01,08:28,Bangalore,Rural,Bus,Damaged,Day,3,Minor,12.94845,77.628255
338,2024-10-08,23:47,Bangalore,Rural,Bike,Damaged,Night,1,Serious,13.005345,77.591847
339,2024-08-02,09:15,Chennai,Highway,Bike,Dry,Day,3,Serious,13.119156,80.31634
340,2024-07-28,20:37,Mumbai,Urban,Bus,Dry,Night,3,Minor,19.031258,72.900753
341,2024-03-02,22:08,Delhi,Urban,Truck,Damaged,Night,4,Serious,28.744177,77.113217
342,2024-10-22,05:48,Mumbai,Rural,Bus,Damaged,Night,1,Serious,19.050049,72.842644
343,2024-06-20,23:24,Mumbai,Rural,Bus,Dry,Night,1,Minor,19.06491,72.918726
344,2024-03-02,14:54,Delhi,Highway,Bus,Damaged,Day,2,Serious,28.701233,77.11008
345,2024-03-09,18:41,Mumbai,Rural,Car,Dry,Day,2,Minor,19.105527,72.869815
346,2024-12-08,21:43,Bangalore,Urban,Car,Wet,Night,4,Serious,12.988201,77.620054
347,2024-10-25,02:04,Delhi,Highway,Car,Wet,Night,1,Fatal,28.695553,77.114726
348,2024-08-26,04:42,Bangalore,Highway,Truck,Dry,Night,4,Serious,12.957914,77.611353
349,2024-05-29,13:24,Bangalore,Urban,Car,Dry,Day,3,Minor,12.969209,77.588058
350,2024-02-26,08:25,Delhi,Highway,Car,Dry,Day,1,Minor,28.7124,77.097875
351,2024-07-25,23:48,Bangalore,Highway,Car,Dry,Night,1,Serious,12.99418,77.560598
352,2024-07-04,17:26,Bangalore,Highway,Car,Dry,Day,3,Minor,12.976264,77.625849
353,2024-02-17,09:10,Mumbai,Highway,Bike,Wet,Day,1,Fatal,19.051691,72.913436
354,2024-05-24,19:10,Mumbai,Urban,Truck,Dry,Night,3,Minor,19.061958,72.867966
355,2024-05-07,10:43,Bangalore,Urban,Truck,Dry,Day,3,Minor,12.97767,77.56726
356,2024-02-29,15:29,Mumbai,Rural,Truck,Wet,Day,3,Minor,19.059522,72.858896
357,2024-06-05,07:21,Delhi,Highway,Car,Dry,Day,1,Minor,28.741718,77.109409
358,2024-10-27,04:19,Delhi,Highway,Car,Damaged,Night,1,Fatal,28.707381,77.124991
359,2024-05-27,12:50,Delhi,Highway,Bike,Wet,Day,1,Fatal,28.72465,77.141135
360,2024-04-23,16:45,Chennai,Rural,Bike,Wet,Day,4,Serious,13.078787,80.239643
361,2024-02-24,19:19,Bangalore,Urban,Car,Wet,Night,3,Serious,12.973658,77.601248
362,2024-04-27,16:45,Chennai,Highway,Bus,Damaged,Day,3,Serious,13.131441,80.291826
363,2024-06-22,11:34,Chennai,Highway,Bus,Wet,Day,4,Serious,13.078471,80.251082
364,2024-10-23,12:54,Mumbai,Rural,Bike,Damaged,Day,4,Minor,19.069907,72.893831
365,2024-07-25,23:31,Mumbai,Rural,Car,Damaged,Night,4,Serious,19.078348,72.901532
366,2024-08-13,14:23,Delhi,Highway,Car,Wet,Day,1,Serious,28.743805,77.068979
367,2024-07-17,21:51,Chennai,Urban,Bike,Damaged,Night,4,Serious,13.068105,80.283339
368,2024-02-17,02:55,Delhi,Rural,Car,Wet,Night,4,Serious,28.676357,77.089285
369,2024-06-05,09:55,Delhi,Rural,Truck,Wet,Day,4,Minor,28.681201,77.08092
370,2024-04-21,11:07,Bangalore,Urban,Bike,Damaged,Day,3,Minor,12.95744,77.583417
371,2024-11-02,02:42,Chennai,Rural,Car,Dry,Night,1,Minor,13.050031,80.25626
372,2024-03-04,10:45,Mumbai,Rural,Bike,Dry,Day,3,Minor,19.04702,72.892212
373,2024-06-24,11:45,Bangalore,Urban,Truck,Dry,Day,1,Minor,12.989143,77.580487
374,2024-05-18,13:52,Chennai,Urban,Bike,Damaged,Day,3,Minor,13.068708,80.274783
375,2024-05-29,15:25,Delhi,Urban,Bike,Wet,Day,2,Serious,28.688349,77.094382
376,2024-05-05,05:27,Mumbai,Highway,Bus,Damaged,Night,1,Fatal,19.086596,72.879006
377,2024-05-16,08:08,Mumbai,Urban,Truck,Wet,Day,2,Minor,19.048733,72.863983
378,2024-06-22,14:35,Chennai,Highway,Car,Damaged,Day,2,Serious,13.061324,80.225645
379,2024-12-25,21:30,Delhi,Highway,Car,Damaged,Night,2,Fatal,28.712676,77.09138
380,2024-06-13,16:38,Delhi,Highway,Bike,Dry,Day,4,Serious,28.685624,77.12635
381,2024-09-16,23:00,Delhi,Urban,Car,Wet,Night,3,Serious,28.730169,77.091419
382,2024-08-07,09:04,Delhi,Urban,Bike,Dry,Day,1,Minor,28.681579,77.076351
383,2024-05-31,17:53,Bangalore,Rural,Bus,Wet,Day,1,Minor,12.948724,77.619953
384,2024-07-14,04:21,Chennai,Highway,Bike,Dry,Night,3,Fatal,13.094267,80.309369
385,2024-07-03,18:21,Mumbai,Highway,Car,Damaged,Day,4,Serious,19.119488,72.849786
386,2024-10-18,00:46,Chennai,Rural,Bus,Damaged,Night,1,Serious,13.07066,80.277382
387,2024-11-06,10:50,Bangalore,Urban,Truck,Dry,Day,2,Minor,12.954569,77.592589
388,2024-08-10,02:25,Bangalore,Highway,Car,Damaged,Night,1,Fatal,12.955751,77.546611
389,2024-07-28,20:01,Mumbai,Highway,Car,Wet,Night,2,Fatal,19.090514,72.886384
390,2024-09-04,08:45,Mumbai,Rural,Car,Wet,Day,1,Minor,19.051547,72.89929
391,2024-04-29,06:46,Chennai,Highway,Truck,Dry,Day,2,Minor,13.079001,80.268618
392,2024-06-03,06:08,Bangalore,Highway,Truck,Wet,Day,2,Serious,12.945321,77.595899
393,2024-05-22,19:46,Delhi,Urban,Truck,Dry,Night,1,Minor,28.719429,77.071135
394,2024-07-23,13:52,Bangalore,Highway,Bus,Damaged,Day,1,Serious,12.984912,77.591217
395,2024-05-30,17:40,Delhi,Highway,Bus,Dry,Day,3,Minor,28.722788,77.133216
396,2024-02-10,21:19,Bangalore,Rural,Bike,Damaged,Night,2,Serious,12.988925,77.634684
397,2024-01-12,13:13,Delhi,Urban,Car,Dry,Day,2,Minor,28.744396,77.052757
398,2024-07-26,07:16,Delhi,Rural,Truck,Dry,Day,3,Minor,28.714464,77.09391
399,2024-11-16,16:04,Delhi,Highway,Bus,Wet,Day,4,Serious,28.689727,77.142177
400,2024-05-20,13:09,Delhi,Urban,Bus,Dry,Day,1,Minor,28.752826,77.106204
401,2024-04-29,20:02,Delhi,Rural,Bus,Wet,Night,4,Serious,28.659108,77.131974
402,2024-06-27,19:42,Bangalore,Urban,Bus,Wet,Night,3,Serious,12.965318,77.625716
403,2024-10-08,04:35,Mumbai,Highway,Car,Dry,Night,1,Serious,19.089468,72.844296
404,2024-07-03,01:40,Delhi,Highway,Car,Dry,Night,4,Serious,28.751396,77.082586
405,2024-05-16,21:37,Bangalore,Rural,Car,Wet,Night,2,Serious,12.930453,77.580056
406,2024-02-05,00:12,Delhi,Urban,Truck,Wet,Night,2,Serious,28.711186,77.133682
407,2024-05-12,20:09,Mumbai,Rural,Truck,Damaged,Night,2,Serious,19.071857,72.841722
408,2024-03-31,16:48,Bangalore,Urban,Truck,Wet,Day,4,Minor,12.961447,77.635901
409,2024-12-10,22:53,Chennai,Highway,Bike,Wet,Night,2,Fatal,13.086961,80.295264
410,2024-10-24,15:04,Delhi,Rural,Bike,Damaged,Day,2,Minor,28.729128,77.115941
411,2024-07-31,07:12,Bangalore,Urban,Bike,Wet,Day,3,Serious,12.975107,77.573465
412,2024-08-04,00:56,Chennai,Highway,Bus,Damaged,Night,1,Fatal,13.102151,80.263305
413,2024-11-26,15:06,Mumbai,Urban,Car,Damaged,Day,1,Minor,19.040689,72.875122
414,2024-04-08,01:46,Bangalore,Rural,Bus,Damaged,Night,2,Serious,12.996684,77.576126
415,2024-02-09,22:33,Mumbai,Urban,Car,Wet,Night,2,Serious,19.069046,72.916983
416,2024-05-29,01:38,Mumbai,Highway,Bike,Wet,Night,1,Fatal,19.098907,72.892291
417,2024-10-02,02:18,Delhi,Rural,Car,Dry,Night,3,Minor,28.748758,77.12524
418,2024-09-28,21:00,Chennai,Highway,Bike,Wet,Night,3,Fatal,13.063211,80.287102
419,2024-11-08,06:24,Bangalore,Highway,Truck,Dry,Day,1,Minor,12.99676,77.564914
420,2024-08-02,23:45,Chennai,Rural,Car,Damaged,Night,2,Serious,13.053474,80.263241
421,2024-07-22,18:17,Delhi,Rural,Bus,Dry,Day,1,Minor,28.686328,77.10813
422,2024-05-13,01:45,Chennai,Urban,Truck,Wet,Night,3,Serious,13.040989,80.280791
423,2024-04-30,21:28,Mumbai,Urban,Bike,Damaged,Night,3,Serious,19.104354,72.861013
424,2024-08-26,19:01,Delhi,Urban,Bus,Damaged,Night,1,Serious,28.68311,77.116686
425,2024-10-29,17:29,Bangalore,Highway,Bike,Damaged,Day,4,Serious,13.014463,77.57757
426,2024-12-02,13:56,Chennai,Rural,Car,Damaged,Day,3,Minor,13.107744,80.315416
427,2024-06-29,19:19,Delhi,Highway,Truck,Damaged,Night,3,Fatal,28.655663,77.05537
428,2024-06-03,20:49,Bangalore,Rural,Bike,Dry,Night,3,Serious,13.007379,77.570639
429,2024-06-30,07:31,Mumbai,Highway,Truck,Damaged,Day,2,Serious,19.059204,72.858605
430,2024-10-06,10:22,Chennai,Rural,Bike,Wet,Day,4,Serious,13.109179,80.274305
431,2024-10-22,14:09,Bangalore,Urban,Bike,Dry,Day,2,Minor,13.009334,77.604564
432,2024-07-14,00:33,Mumbai,Urban,Car,Wet,Night,4,Serious,19.064365,72.866402
433,2024-10-28,06:49,Chennai,Urban,Bus,Wet,Day,3,Minor,13.101985,80.251196
434,2024-05-09,10:34,Delhi,Urban,Bus,Dry,Day,3,Minor,28.724099,77.101522
435,2024-08-08,14:38,Chennai,Urban,Bike,Dry,Day,1,Minor,13.081625,80.275359
436,2024-02-19,16:05,Bangalore,Highway,Bus,Wet,Day,1,Serious,12.943806,77.597933
437,2024-08-16,10:12,Delhi,Rural,Car,Dry,Day,3,Minor,28.704924,77.103771
438,2024-12-01,15:29,Delhi,Urban,Truck,Wet,Day,3,Minor,28.731665,77.09257
439,2024-12-01,05:57,Delhi,Urban,Car,Damaged,Night,1,Serious,28.665347,77.078589
440,2024-01-06,15:07,Mumbai,Urban,Car,Wet,Day,1,Minor,19.122262,72.892309
441,2024-02-07,15:30,Bangalore,Rural,Truck,Dry,Day,1,Minor,12.977623,77.580829
442,2024-04-14,11:54,Mumbai,Highway,Bus,Wet,Day,2,Serious,19.093178,72.838958
443,2024-12-01,04:38,Chennai,Urban,Bike,Wet,Night,4,Fatal,13.073436,80.300939
444,2024-04-21,12:49,Bangalore,Urban,Bike,Damaged,Day,1,Minor,12.972875,77.555576
445,2024-04-21,02:59,Mumbai,Highway,Bike,Damaged,Night,2,Fatal,19.107469,72.85573
446,2024-09-23,01:58,Delhi,Urban,Bus,Damaged,Night,3,Serious,28.714324,77.085735
447,2024-01-01,04:04,Bangalore,Urban,Bike,Wet,Night,3,Fatal,12.931322,77.562625
448,2024-12-12,07:34,Mumbai,Urban,Bus,Dry,Day,2,Minor,19.099853,72.841657
449,2024-05-04,04:30,Chennai,Rural,Truck,Wet,Night,1,Serious,13.033674,80.292381
450,2024-10-04,15:48,Bangalore,Rural,Bus,Wet,Day,1,Minor,12.958588,77.629365
451,2024-10-19,20:51,Mumbai,Rural,Bus,Wet,Night,2,Serious,19.028604,72.85365
452,2024-05-14,15:55,Delhi,Urban,Truck,Dry,Day,2,Minor,28.705384,77.088811
453,2024-09-15,21:36,Delhi,Rural,Truck,Damaged,Night,2,Serious,28.751519,77.140013
454,2024-11-01,05:25,Bangalore,Highway,Bus,Dry,Night,2,Serious,12.989385,77.578058
455,2024-01-30,12:38,Mumbai,Rural,Truck,Wet,Day,2,Minor,19.057088,72.916433
456,2024-07-27,22:09,Bangalore,Urban,Bike,Wet,Night,4,Fatal,12.963674,77.555357
457,2024-05-15,19:48,Bangalore,Urban,Truck,Dry,Night,1,Minor,12.9617,77.58369
458,2024-12-06,21:55,Delhi,Urban,Truck,Wet,Night,1,Serious,28.664653,77.127764
459,2024-04-23,02:46,Bangalore,Rural,Bike,Wet,Night,3,Fatal,12.994609,77.640592
460,2024-09-27,16:30,Chennai,Urban,Truck,Dry,Day,1,Minor,13.071631,80.307046
461,2024-02-10,10:26,Mumbai,Highway,Bus,Dry,Day,3,Minor,19.108527,72.916296
462,2024-05-23,07:29,Bangalore,Rural,Bus,Dry,Day,3,Minor,13.021289,77.591013
463,2024-08-04,04:21,Chennai,Urban,Car,Damaged,Night,4,Serious,13.132297,80.274354
464,2024-12-01,12:17,Delhi,Highway,Bike,Damaged,Day,3,Serious,28.672899,77.10433
465,2024-12-15,16:12,Mumbai,Urban,Truck,Wet,Day,3,Minor,19.04458,72.852618
466,2024-03-25,13:23,Chennai,Urban,Truck,Dry,Day,4,Minor,13.115682,80.243747
467,2024-07-31,05:25,Delhi,Rural,Car,Dry,Night,2,Minor,28.659752,77.130275
468,2024-02-25,02:01,Chennai,Rural,Bus,Wet,Night,2,Serious,13.052683,80.302342
469,2024-04-14,08:26,Bangalore,Highway,Truck,Damaged,Day,4,Serious,12.946144,77.606517
470,2024-01-02,07:41,Delhi,Rural,Bus,Damaged,Day,3,Minor,28.75155,77.150894
471,2024-10-15,12:53,Chennai,Rural,Car,Dry,Day,2,Minor,13.108005,80.238346
472,2024-01-18,10:52,Delhi,Urban,Car,Dry,Day,3,Minor,28.665675,77.146551
473,2024-01-06,13:07,Delhi,Urban,Car,Damaged,Day,1,Minor,28.734164,77.053382
474,2024-04-16,23:41,Bangalore,Urban,Car,Damaged,Night,3,Serious,12.97175,77.596815
475,2024-11-02,13:10,Bangalore,Urban,Car,Wet,Day,4,Minor,12.926527,77.558422
476,2024-01-03,12:40,Chennai,Urban,Car,Dry,Day,4,Minor,13.041608,80.263215
477,2024-02-27,15:31,Bangalore,Highway,Car,Wet,Day,4,Serious,12.957691,77.625332
478,2024-12-09,18:06,Mumbai,Highway,Car,Damaged,Day,2,Serious,19.071865,72.873762
479,2024-06-24,00:12,Mumbai,Highway,Bus,Dry,Night,1,Serious,19.030235,72.91178
480,2024-03-13,01:39,Bangalore,Highway,Truck,Wet,Night,1,Fatal,12.995521,77.639281
481,2024-07-20,11:07,Bangalore,Highway,Bike,Wet,Day,1,Fatal,12.966393,77.62176
482,2024-03-29,04:52,Chennai,Urban,Bus,Dry,Night,4,Minor,13.098077,80.310722
483,2024-08-09,23:43,Delhi,Rural,Bus,Dry,Night,4,Minor,28.736567,77.10121
484,2024-02-26,05:18,Mumbai,Rural,Bus,Wet,Night,2,Serious,19.098065,72.865917
485,2024-12-24,18:14,Bangalore,Rural,Truck,Wet,Day,1,Minor,12.945015,77.626922
486,2024-07-13,00:20,Bangalore,Urban,Bike,Dry,Night,4,Serious,13.006516,77.582644
487,2024-09-10,07:27,Delhi,Urban,Truck,Dry,Day,1,Minor,28.716329,77.079598
488,2024-05-10,20:46,Delhi,Highway,Bus,Wet,Night,4,Fatal,28.741683,77.056986
489,2024-01-22,14:23,Delhi,Highway,Bus,Wet,Day,3,Serious,28.70133,77.118583
490,2024-11-01,14:52,Chennai,Rural,Bus,Wet,Day,1,Minor,13.107451,80.266876
491,2024-06-04,02:49,Mumbai,Rural,Truck,Dry,Night,3,Minor,19.048438,72.833679
492,2024-07-23,03:57,Bangalore,Rural,Bus,Wet,Night,2,Serious,13.016424,77.623976
493,2024-12-15,04:36,Mumbai,Rural,Bike,Damaged,Night,2,Serious,19.096476,72.904969
494,2024-06-17,01:27,Bangalore,Rural,Bike,Damaged,Night,2,Serious,12.982294,77.63916
495,2024-10-17,10:03,Bangalore,Rural,Car,Damaged,Day,1,Minor,12.933367,77.602415
496,2024-10-06,00:46,Chennai,Highway,Car,Wet,Night,3,Fatal,13.051005,80.285457
497,2024-10-27,11:33,Mumbai,Highway,Bus,Wet,Day,2,Serious,19.048725,72.878463
498,2024-07-29,04:09,Chennai,Urban,Bike,Dry,Night,2,Serious,13.083149,80.263389
499,2024-09-08,00:10,Mumbai,Highway,Truck,Dry,Night,4,Serious,19.088275,72.907629
500,2024-02-01,21:56,Mumbai,Urban,Truck,Wet,Night,2,Serious,19.091704,72.88896
501,2024-07-23,04:14,Bangalore,Rural,Bike,Damaged,Night,2,Serious,12.987116,77.594136
502,2024-09-11,15:02,Bangalore,Rural,Bike,Damaged,Day,4,Minor,12.995015,77.54554
503,2024-04-27,01:46,Mumbai,Highway,Truck,Wet,Night,4,Fatal,19.066094,72.850618
504,2024-10-04,11:14,Chennai,Urban,Bike,Wet,Day,4,Serious,13.053043,80.275111
505,2024-08-07,18:28,Delhi,Urban,Truck,Dry,Day,3,Minor,28.752863,77.076946
506,2024-05-15,20:27,Delhi,Urban,Truck,Wet,Night,1,Serious,28.72626,77.067196
507,2024-12-23,22:05,Chennai,Urban,Truck,Wet,Night,2,Serious,13.060232,80.308329
508,2024-06-07,03:48,Bangalore,Rural,Truck,Wet,Night,3,Serious,12.938772,77.596967
509,2024-08-17,18:42,Chennai,Highway,Bike,Wet,Day,1,Fatal,13.039822,80.31959
510,2024-06-09,05:38,Delhi,Rural,Bus,Wet,Night,4,Serious,28.669087,77.099628
511,2024-11-07,21:56,Bangalore,Urban,Truck,Wet,Night,1,Serious,12.986529,77.631731
512,2024-05-24,12:00,Mumbai,Highway,Bike,Damaged,Day,4,Serious,19.031941,72.892247
513,2024-03-31,23:06,Chennai,Urban,Bike,Damaged,Night,2,Serious,13.109598,80.254533
514,2024-09-25,00:37,Delhi,Highway,Bus,Wet,Night,1,Fatal,28.700486,77.073348
515,2024-07-16,13:13,Delhi,Urban,Truck,Dry,Day,1,Minor,28.700723,77.125956
516,2024-06-26,09:20,Bangalore,Urban,Truck,Dry,Day,1,Minor,12.987137,77.643681
517,2024-03-11,18:49,Chennai,Urban,Bus,Dry,Day,1,Minor,13.053548,80.228913
518,2024-11-24,02:11,Mumbai,Rural,Bike,Dry,Night,1,Serious,19.088181,72.844495
519,2024-01-22,07:25,Delhi,Rural,Bike,Wet,Day,3,Serious,28.663978,77.081435
520,2024-03-21,07:29,Delhi,Urban,Bike,Dry,Day,3,Minor,28.68159,77.14437
521,2024-05-21,18:50,Delhi,Highway,Truck,Wet,Day,3,Serious,28.728544,77.100821
522,2024-12-11,22:01,Delhi,Urban,Bike,Damaged,Night,4,Serious,28.663569,77.151319
523,2024-05-08,10:47,Chennai,Rural,Bus,Dry,Day,4,Minor,13.098052,80.283772
524,2024-06-09,15:43,Chennai,Highway,Truck,Dry,Day,2,Minor,13.046708,80.287592
525,2024-03-06,12:18,Mumbai,Highway,Bike,Wet,Day,2,Fatal,19.116098,72.890636
526,2024-11-26,07:47,Mumbai,Urban,Car,Wet,Day,1,Minor,19.053643,72.92505
527,2024-10-01,12:18,Bangalore,Highway,Bus,Damaged,Day,1,Serious,12.931896,77.549317
528,2024-11-12,09:12,Bangalore,Highway,Car,Damaged,Day,4,Serious,12.9296,77.583783
529,2024-02-13,16:57,Chennai,Highway,Bus,Wet,Day,2,Serious,13.082472,80.250062
530,2024-07-29,19:21,Bangalore,Urban,Truck,Damaged,Night,4,Serious,12.972704,77.574581
531,2024-01-12,02:48,Bangalore,Highway,Truck,Damaged,Night,4,Fatal,12.987473,77.643626
532,2024-06-20,06:33,Delhi,Urban,Bike,Dry,Day,1,Minor,28.696777,77.111055
533,2024-02-24,11:22,Delhi,Urban,Bus,Wet,Day,2,Minor,28.723184,77.144013
534,2024-04-06,10:04,Mumbai,Highway,Truck,Wet,Day,3,Serious,19.092258,72.888581
535,2024-11-13,18:55,Bangalore,Rural,Truck,Damaged,Day,2,Minor,12.965668,77.562427
536,2024-04-27,21:51,Chennai,Urban,Bus,Damaged,Night,4,Serious,13.094144,80.307452
537,2024-11-27,02:37,Bangalore,Highway,Car,Wet,Night,2,Fatal,13.014463,77.624206
538,2024-03-14,06:15,Bangalore,Highway,Bus,Wet,Day,3,Serious,12.927231,77.580207
539,2024-06-11,19:48,Chennai,Highway,Truck,Damaged,Night,3,Fatal,13.039933,80.301221
540,2024-08-22,19:54,Mumbai,Urban,Car,Dry,Night,4,Minor,19.062898,72.836478
541,2024-01-07,06:34,Bangalore,Highway,Bus,Wet,Day,3,Serious,13.002087,77.579918
542,2024-09-21,17:40,Bangalore,Highway,Truck,Wet,Day,4,Serious,13.00123,77.588428
543,2024-08-08,20:56,Chennai,Rural,Bike,Damaged,Night,4,Serious,13.064606,80.275818
544,2024-08-03,03:24,Chennai,Urban,Bike,Wet,Night,3,Fatal,13.034708,80.227935
545,2024-11-24,22:38,Delhi,Urban,Car,Dry,Night,1,Minor,28.708425,77.146473
546,2024-06-26,12:59,Mumbai,Rural,Truck,Dry,Day,1,Minor,19.099092,72.879513
547,2024-03-17,16:30,Chennai,Highway,Bike,Damaged,Day,2,Serious,13.089926,80.236594
548,2024-04-26,11:22,Chennai,Rural,Car,Damaged,Day,4,Minor,13.125899,80.316696
549,2024-09-27,06:59,Delhi,Highway,Car,Damaged,Day,3,Serious,28.694489,77.054539
550,2024-12-01,08:19,Mumbai,Urban,Bus,Dry,Day,1,Minor,19.097496,72.85595
551,2024-11-14,13:08,Chennai,Highway,Car,Damaged,Day,4,Serious,13.102777,80.269576
552,2024-12-19,19:10,Delhi,Rural,Bus,Wet,Night,4,Serious,28.677038,77.139663
553,2024-09-10,23:20,Delhi,Urban,Truck,Wet,Night,2,Serious,28.694483,77.065623
554,2024-07-20,14:25,Mumbai,Rural,Truck,Damaged,Day,3,Minor,19.027418,72.846077
555,2024-10-25,15:23,Delhi,Rural,Bike,Dry,Day,3,Minor,28.676531,77.092732
556,2024-01-09,10:55,Mumbai,Rural,Truck,Dry,Day,2,Minor,19.039347,72.922841
557,2024-11-30,18:11,Bangalore,Highway,Bus,Damaged,Day,1,Serious,12.928368,77.628198
